rest_id,Restaurant Name,Locality,Area Code,Address,City Code,Cuisine,Cost for 2,Is Recommended,Phone Numbers,Lat Longs,Description,Minimum Order,Delivery Charge Threshold,Compulsory Delivery Charge,Night Delivery fee,Restaurant Packing Charges,Service Tax (%),Service Charge (%),VAT (%),Commission Expression,Payment type,GSTIN Number,Business Entity name,GST Enabled,Go Live Date,Item_SGST,Item_CGST,Item_IGST,Item_inclusive,PC_SGST,PC_CGST,PC_IGST,PC_inclusive,SC_SGST,SC_CGST,SC_IGST,SC_inclusive,Normal Preptime,Peak Preptime,Orders Notify Email,Orders Notify Mobile,Restaurant Category,Parent Id,Monday Open 1,Monday Close 1,Monday Open 2,Monday Close 2,Monday Open 3,Monday Close 3,Tuesday Open 1,Tuesday Close 1,Tuesday Open 2,Tuesday Close 2,Tuesday Open 3,Tuesday Close 3,Wednesday Open 1,Wednesday Close 1,Wednesday Open 2,Wednesday Close 2,Wednesday Open 3,Wednesday Close 3,Thursday Open 1,Thursday Close 1,Thursday Open 2,Thursday Close 2,Thursday Open 3,Thursday Close 3,Friday Open 1,Friday Close 1,Friday Open 2,Friday Close 2,Friday Open 3,Friday Close 3,Saturday Open 1,Saturday Close 1,Saturday Open 2,Saturday Close 2,Saturday Open 3,Saturday Close 3,Sunday Open 1,Sunday Close 1,Sunday Open 2,Sunday Close 2,Sunday Open 3,Sunday Close 3,SV Enabled,Is Veg
864,Baskin Robbins,DLF Phase 4,19,"Shop No.-75, Ground Floor.Sapphire Mall,Sector -49",2,"Desserts,Ice Cream",250,0,"P9818442299,01244033730","28.411873,77.04861900000003",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.131004367,2,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,30,30,brmunjals@gmail.com,9818442299,,98,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,0,0
865,Baskin Robbins,Sector 49,88,"LG - K3, DLF South Point Mall, Golf Course Road, Sector 53",2,"Desserts,Ice Cream",250,0,"P01244207780,8130666780,9871363469,9871876658","28.447983,77.09917500000006",0,0,200,30,30,7,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.131004367,1,06BWYPK0688R1ZA,WALSON FOODS,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,50,50,baskinrobbinsspm@rediffmail.com,8130666780,,98,1100,2000,,,,,1100,2000,,,,,1100,2000,,,,,1100,2000,,,,,1100,2000,,,,,1100,2000,,,,,1100,2000,,,,,0,1
867,Baskin Robbins,Sector 49,19,"ILD Trade Centre, Ground Floor, Sohna Road",2,"Desserts,Ice Cream",250,0,"P01244003365,9560493365","28.425177,77.03941699999996",0,0,200,0,30,7,[CART_SUBTOTAL]*0.058,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill_without_taxes]*0.131004367,1,,,1,dt:01-07-2017,0.13125,0.058,0,0,0,0,0,0,0,0,0,0,30,30,baskinrobbinsild@rediffmail.com,9560493365,,98,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,0,1
870,A1 Snacks and Food Corner,DLF Phase 3,17,"Shop No.2, U - 75, DLF City Phase 3",2,"North Indian,Chinese,Fast Food",200,0,"P8826516486,9911356744,01244206989","28.489662,77.09600699999999",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,24,24,geetakhatri80@gmail.com,8826516486,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,0,0
872,The Daily Curry,South City 2,19,"4, 1st Floor, B Block Market, Commercial Complex, South City 2",2,"North Indian,Chinese,Biryani,Mughlai",600,0,"P01244143788,9811334788,9811334714","28.417048,77.04678100000001",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.21,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,thedailycurry@gmail.com,9650171010,,3109,1200,2359,,,,,1200,2359,,,,,1200,2359,,,,,1200,2359,,,,,1200,2359,,,,,1200,2359,,,,,1200,2359,,,,,0,0
873,Apni Rasoi,DLF Phase 3,17,"71/4, U-1 Road, DLF Phase 3, Sector 24, Haryana",2,North Indian,300,0,"P9873111724,8716008892","28.489638,77.09478999999999",0,0,200,0,30,15,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.139737991,1,,,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,20,25,"apnirasoisc@gmail.com, vishuvvv@yahoo.com",8716008892,,64,1200,1530,1830,2230,,,1200,1530,1830,2230,,,1200,1530,1830,2230,,,1200,1530,1830,2230,,,1200,1530,1830,2230,,,1200,1530,1830,2230,,,1200,1530,1830,2230,,,0,1
875,FoodZilla,Sushant Lok,87,"UGF 126, 1st Floor, Vyapar Kendra Market, C Block, Sushant Lok 1",2,"North Indian,Chinese",650,0,"P9555333100,01244114001","28.460557,77.08378500000003",0,0,200,0,30,0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.192139738,1,,,1,dt:01-07-2017,0,0.06,0,0,0,0,0,0,0,0,0,0,20,25,foodzillgurgaon@gmail.com,9555333100,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,0,0
877,Saleem's Takeaway,DLF Phase 4,87,"Shop no. A-129,Supermart 1,DLf Phase 4",2,"North Indian,Chinese,Mughlai",750,0,P8010111122,"28.462406,77.08716400000003",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.174672489,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,30,30,"moiensaleems@gmail.com, bala_giri@hotmail.com",9717280656,,2167,1030,2330,,,,,1030,2330,,,,,1030,2330,,,,,1030,2330,,,,,1030,2330,,,,,1030,2330,,,,,,,,,,,0,0
879,Chicken Byte,DLF Phase 3,17,"Shop 4, U 6/50, DLF Phase 3India",2,"North Indian,Mughlai",550,0,"P9599208752,9599208753","28.492497,77.09382200000005",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.18,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,spkhan@gmail.com,"95,992,087,529,599,200,000",,,1200,2230,,,,,,,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,1200,2230,,,,,0,0
882,Wangchuk's Tibetan and Ladakhi Kitchen,Sector 47,87,"Jalsa building, main golf course road, 2nd floor, oppposite arjun marg, gurgaon",2,"Tibetan,Nepalese",650,0,"P9213021900,9871633703","28.466652,77.09404300000006",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.104803493,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,vijayshree_kalon@yahoo.com,9212671900,,,1300,2330,,,,,1300,2330,,,,,1300,2330,,,,,1300,2330,,,,,1300,2330,,,,,1300,2330,,,,,1300,2330,,,,,0,0
884,La Pino'z Pizza,DLF Phase 1,19,"Shop no. 29 A,Lower Ground Floor,Raheja Mall",2,"Chinese,Italian,European,Mexican,Pizzas",800,0,"P8800156999,8800158999","28.423558,77.03942800000004",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.20,1,,,1,dt:01-07-2017,0.13125,0,0,0,0,0,0,0,0,0,0,0,20,25,vikrambansal123@gmail.com,8800156999,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,0,0
887,Captain Bills,Golf course road,88,"482, Near Shyam Sweets, Wazirabad, Sector 52",2,"North Indian,Chinese,Italian,Fast Food",750,0,P9999593139,"28.432047,77.09040099999993",0,0,200,0,30,0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.18,1,,,1,dt:01-07-2017,0.1313,0.06,0,0,0,0,0,0,0,0,0,0,20,25,captainbillsdeliverz@gmail.com,9999593148,,,2000,2359,0,145,,,2000,2359,0,145,,,2000,2359,0,145,,,2000,2359,0,145,,,2000,2359,0,145,,,2000,2359,0,145,,,2000,2359,0,145,,,0,0
889,Kolkata Biryani House,Sushant Lok,87,"Shop no. A-129, Super Mart-1, DLF Phase -4, Beside Republican of Chicken",2,"North Indian,Biryani,Fast Food",600,0,"P9910807697,01244269697","28.462481,77.08715000000007",0,0,200,0,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.148471616,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,"uk@kbh.co.in, report@torqus.com","991,080,769,701,244,000,000",,562,1230,2300,,,,,1230,2300,,,,,1230,2300,,,,,1230,2300,,,,,1230,2300,,,,,1230,2300,,,,,1230,2300,,,,,0,0
931,Burger Hut,Phase 3,17,"U 6/50, DLF Phase 3, Behind RBS building",2,"Chinese,Fast Food",450,0,"P01243225312,9958292215","28.492465,77.09383100000002",0,0,200,30,30,20,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill]*0.20,1,06ABKPV8824C1ZE,BURGER HUT,1,dt:01-07-2017,0.06,0.06,0,0,0,0,0,0,0,0,0,0,20,20,"rahulverma23@gmail.com, burgerhut8@gmail.com",9958292215,,165,1010,2300,,,,,1010,2300,,,,,1010,2300,,,,,1010,2300,,,,,1010,2300,,,,,1010,2300,,,,,1010,2300,,,,,0,0
932,Being Chef,Sector 45,29,"Plot No. 18A, IDC, MG Road, Gurgaon 122001",2,"North Indian,Chinese,Italian",250,0,"P01244116040,9958481133,9958731133","28.471095373072437,77.05265363351282",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.174672489,1,06AZEPM2406M1ZD,Being Chef Pvt Ltd.,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,30,35,orders.beingchef@gmail.com,"99,587,311,339,958,400,000",,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,0,1
940,Pep Box,Huda City Centre Station,18,"Shop 26, Huda city centre station, Gurgaometron",2,Fast Food,250,0,"P9999112845,9990021346,9717556133,9312794703","28.458961,77.07250599999998",,0,200,0,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.139737991,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,pepboxgurgaon@outlook.com,"99,991,128,459,990,000,000",,,830,2130,,,,,830,2130,,,,,830,2130,,,,,830,2130,,,,,830,2130,,,,,830,2130,,,,,830,2130,,,,,0,0
946,Chaayos,DLF Phase 2,17,Ground Floor Building Cyber Green DLF Cyber City DLF Phase 2,2,"Desserts,Italian,Cafe,Indian",250,0,"P0116512601,9599597744,01166512613,01166512616","28.49413,77.09275500000001",0,0,200,30,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,([CART_SUBTOTAL]+30)*0.13125,[bill_without_taxes]*0.19,1,06AARCS3853M1ZN,Sunshine Teahouse Private Limited,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,24,24,orders@chaayos.com,9599597744,,231,800,2300,,,,,800,2245,,,,,800,2245,,,,,800,2245,,,,,800,2245,,,,,800,2245,,,,,800,2245,,,,,0,0
1007,Mother Ringlet,"Huda market, sec-31",18,"Shop 211 Huda Market, Sec-31",2,"North Indian,Chinese",450,0,"P01243219343,8447277942,9873951215","28.453459,77.05105100000003",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.15720524,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,darpikas26@gmail.com,"84,472,779,429,873,900,000",,,1300,2300,,,,,1300,2300,,,,,1300,2300,,,,,1300,2300,,,,,1300,2300,,,,,1300,2300,,,,,1300,2300,,,,,0,0
1014,A One restaurant,IFFCO chowk,18,"Near IFFCO Chowk, NH-8",2,North Indian,200,0,"P9555372318,9911279851,9627380204","28.47723105659614,77.06907639881138",0,0,200,30,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.139737991,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,25,30,kasim8157@gmail.com,"955,537,231,899,112,000,000,000,000,000",,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,0,0
1015,Fork with Sticks,DLF Phase 4,87,"SF-12, 1st Floor, Galleria Market, DLF Phase-4",2,Chinese,400,0,"P01244300123,01244223392,01242777968,9818355553","28.467533,77.08182799999986",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.23,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,30,30,sheeks4444@yahoo.com,9818355553,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,0,0
1083,Jiji Kitchen Bakery,Huda City Center Metro Station,18,"Food Court, Huda City Centre Metro Station, Sector 29",2,"Fast Food,Bakery",200,0,"P8860646580,7042741441","28.459123,77.07281499999999",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.139737991,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,ultimatecakesandgifts@gmail.com,7042741441,,506,900,1700,,,,,900,1700,,,,,900,1700,,,,,900,1700,,,,,900,1700,,,,,900,1700,,,,,900,1700,,,,,0,0
1130,Chai Point,Huda City Center Metro Station,18,"North Food Court, Huda City Center Metro Station, Sector 29",2,Cafe,100,0,"P08041206364,9108437366,9945166112,9148974012,9643300470","28.4592693,77.07241920000001",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.24,1,06AAFCM5807R1ZX,Mountain Trail Foods Private Limited,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,30,30,arun.rout@chaipoint.com,9599879754,,1607,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,830,2300,,,,,0,0
1133,Burger Hut,Sector 17,29,"Shop no. 67, Sec-17A, Near OBC Bank",2,Fast Food,150,0,"P9654900350,9654656929","28.478168,77.06084899999996",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,24,24,anitrawatggn@gmail.com,9654900350,,165,1700,2045,,,,,1030,2045,,,,,1030,2045,,,,,1030,2045,,,,,1030,2045,,,,,1030,2045,,,,,1030,2045,,,,,0,0
1134,The Legacy of Sasural,"SCO 26, Sector 29",18,"SCO 26, Ground floor, Sector 29",2,"North Indian,Chinese",1400,0,"P9899456448,9899456442,9899456441","28.468653,77.06242799999995",0,0,200,30,30,0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill]*0.20,1,06AAEFI4281P1ZY,IEE GEE HOSPITALITY,1,dt:01-07-2017,0.13125,0.06,0,0,0,0,0,0,0,0,0,0,25,30,info@sasural.co.in,9899456441,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,0,0
1136,Viva Hyderabad,Near Gurgaon Plaza,29,"5, New Plaza, Old Road, Sector 14",2,"North Indian,Biryani",600,0,"P01244002500,01244008777","28.476453,77.044515",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13125,[bill_without_taxes]*0.175,1,,,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,vivahyderabad@yahoo.com,9899117426,,961,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,1100,2250,,,,,0,0
1138,Kwaliti,Galleria Market,87,"SF 71, 1st Floor, DLF Galleria, DLF Phase 4",2,"North Indian,Chinese",700,0,"P9810552955,9891315995,9212000957,01244087513","28.467464,77.08210499999996",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.22,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,25,30,vijahsingh@rediffmail.com,9212000957,,579,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,0,0
1139,Kwaliti,Baani Square,19,"Shop 20, Block A, Baani Square, Sohna Road, Sector 50, South City 2",2,"North Indian,Chinese",300,0,P9810843955,"28.42563,77.05748300000005",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.22,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,vijahsingh@rediffmail.com,9810843955,,579,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,0,0
1140,Clay Oven's,"Main market, Sec-14",17,"Shop No:146, Central Arcade, Dakshin Marg, Heritage City, Sector 25",2,"North Indian,Chinese",900,0,"P7838200322,7838200422","28.481291,77.085602",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,bhardwaj.akhil31@gmail.com,7838200322,,,1200,2300,,,,,1200,2300,,,,,1200,2300,,,,,1200,2300,,,,,1200,2300,,,,,1200,2300,,,,,1200,2300,,,,,0,0
1146,Flip Bistro and Pizzeria,DLF Phase 4,87,"Ground Floor, DLF Galleria, DLF Phase 4",2,"American,Italian,European",1200,0,"P01244301202,9810054440","28.46777,77.08125999999993",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.1572052401,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,30,30,"flipbistro@gmail.com, flipgalleria@gmail.com",,,381,1000,2245,,,,,1000,2245,,,,,1000,2245,,,,,1000,2245,,,,,1000,2245,,,,,900,2245,,,,,900,2245,,,,,0,0
1176,Crust Bistro,Huda metro station,18,"Metro park food court, Huda city center metro station sec-29",2,Italian,600,0,P8800665500,"28.459362,77.072499",0,0,200,30,30,([CART_SUBTOTAL]<250?15:0),[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.22,1,,,1,dt:01-07-2017,0.1313,0.06,0,0,0,0,0,0,0,0,0,0,45,45,,8800665500,,,1030,2230,,,,,1030,2230,,,,,1030,2230,,,,,1030,2230,,,,,1030,2230,,,,,1030,2230,,,,,1030,2230,,,,,0,0
1182,Khyen Chyen,"Cross point mall, Dlf Phase4",87,"Shop 11, Ground Floor, Cross Point Mall, DLF Phase 4",2,Kashmiri,400,0,"P01244231919,8527739955","28.46830781076378,77.08362265831852",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.131,[bill_without_taxes]*0.087719,1,06AAACZ8044N1ZU,ZNK FOODS & BEVERAGES PRIVATE LIMITED,1,dt:01-07-2017,0.131,0.06,0,0,0,0,0,0,0,0,0,0,20,20,"khyenchyen@gmail.com,info@znkinvestments.com",8527739955,,2105,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,0,0
1183,Madhuban- Sattvic South Indian Restaurant,DLF Phase 4,87,"216,Cross point Mall,Second Floor DLF Phase 4,Near Galleria Market",2,South Indian,550,0,"P01244300714,01246458369","28.46834,77.08338000000003",0,0,200,30,30,[CART_SUBTOTAL]*0.1,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.1397379913,1,06AARCS1720R1ZR,SAI MADHUBAN HOSPITALITY PRIVATE LIMITED,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,30,30,saimadhuban999@gmail.com,9971458218,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,800,2230,,,,,0,1
1184,Yo! China,Main Market Sector 14,29,"SCF 93, 1st Floor, Main Market, Sector 14",2,Chinese,900,0,"P01244223333,01244299556","28.47412,77.04733799999997",0,0,200,30,30,10,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.174672489,1,06AAPFP3834Q1ZH,P & B HOSPITALITY,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,30,30,yochinasec14@gmail.com,9810174402,,999,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,0,0
1191,Mr. Frank Cafe,"Spazedge Mall,Sector 47,Sohna Road",19,"Main Lobby, Spazedge Mall, Near Malibu Towne, Sector 47,Sohna Road",2,"Fast Food,Cafe",200,0,P9717532421,"28.419885,77.040795",0,0,200,0,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.125,[bill_without_taxes]*0.2,1,,,1,dt:01-07-2017,0.125,0,0,0,0,0,0,0,0,0,0,0,20,25,,9717532421,,,900,1900,,,,,900,1900,,,,,900,1900,,,,,900,1900,,,,,900,1900,,,,,900,1900,,,,,,,,,,,0,0
1195,Mughal Sarai,"Sikandarpur Mkt , M G Road",87,"1st Floor, Mohit Complex, Opp. Metro Pillar No. 59 ,Sikandarpur Mkt , M G Road",2,"North Indian,Mughlai",900,0,"P01244070789,9899238133","28.47941536215825,77.10681346881302",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.20,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,15,20,,9899238133,,3344,1130,2350,,,,,1130,2350,,,,,1130,2350,,,,,1130,2350,,,,,1130,2350,,,,,1130,2350,,,,,1130,2350,,,,,0,0
1210,New India and Chinese Corner,"Part 2 , sector 15",29,"69, Part 2, Sector 15",2,"North Indian,Chinese",300,0,"P9910212452,8802669901","28.457793,77.044491",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.174672489,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,mohanlalpuri609@gmail.com,9910212452,,,1200,1500,1900,2200,,,1200,1500,1900,2200,,,1200,1500,1900,2200,,,1200,1500,1900,2200,,,1200,1500,1900,2200,,,1200,1500,1900,2200,,,,,,,,,0,0
1211,Gulab wala,"Maharana Pratap Chowk, Sector 14",29,"92, Near Maharana Pratap Chowk, Sector 14",2,"North Indian,South Indian,Fast Food",500,0,"P01244074700,01244074800","28.471858,77.05251399999997",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,0,[bill_without_taxes]*0.17,1,06AACCH3433R1ZB,HARNAM SINGH & SONS CONF PVT LTD,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,gulabwala.ggn@gmail.com,,,,830,2200,,,,,830,2200,,,,,830,2200,,,,,830,2200,,,,,830,2200,,,,,830,2200,,,,,830,2200,,,,,0,1
1214,Om Sweets & Snacks,Sector 14,29,"SCF 84-85, Shopping Complex, Sector 14",2,"North Indian,Chinese,South Indian,Fast Food",500,0,"P01244256224,01244256225","28.473542,77.04775100000006",0,0,200,30,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.16,1,06AAACO5022H1ZU,Om Sweets Pvt. Ltd.,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,20,sector14@omsweets.in,"8527497557, 8527497509",,676,830,2215,,,,,830,2215,,,,,830,2215,,,,,830,2215,,,,,830,2215,,,,,830,2215,,,,,830,2215,,,,,0,1
1252,Biryanees,"Sector 56, gurgaon",88,Shop No -12 District Commercial Center opp More Market Sector 56,2,North Indian,250,0,"P9999106522,9999106422","28.4280875,77.09994699999993",0,0,200,0,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.139130434517391,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,30,30,biryanees@gmail.com,"9999106522, 9999106422",,,1200,1600,1800,2245,,,1900,2245,,,,,1200,1600,1800,2245,,,1200,1600,1800,2245,,,1200,1600,1800,2245,,,1200,1600,1800,2245,,,1200,1600,1800,2245,,,0,0
1256,Fruit Inbox,Huda metro station,18,"Food Court, Huda city center metro station",2,"Healthy Food,Juices",250,0,"P9899872207,01242970788","28.459362,77.072499",0,0,200,30,30,([CART_SUBTOTAL]<=100?10:([CART_SUBTOTAL]<=200?20:30)),[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.23,1,06AADFF4151A1Z4,FRUIT INBOX,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,orders@fruitinbox.in,9899872207,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,0,1
